order_id,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,pickup_zone_standardized,dropoff_zone_standardized
O00984,C0155,Parcel,2025-04-14 23:05:00,6,EAST,WEST,Medium,1970-01-01 00:00:00.000000079,App,0,East Zone,West Zone
O00985,C0461,Parcel,2025-04-05 06:54:00,6,North,WEST,Low,1970-01-01 00:00:00.000000117,App,0,North Zone,West Zone
O00986,C0303,Parcel,2024-02-06 09:28:00,24,South,South,Medium,1970-01-01 00:00:00.000000111,Phone,0,South Zone,South Zone
O00987,C0612,Retail,2024-05-23 06:19:00,24,WEST,Ctr,High,1970-01-01 00:00:00.000000115,App,0,West Zone,Ctr
O00988,C0330,Parcel,2024-11-17 18:12:00,6,CENTRAL,RiverSide,Low,1970-01-01 00:00:00.000000043,App,0,Central Zone,Riverside
O00989,C0351,Medical,2024-03-08 12:01:00,1,north,Central,Medium,1970-01-01 00:00:00.000000089,API,0,North Zone,Central Zone
O00990,C0053,Retail,2025-11-26 05:00:00,4,South,CENTRAL,High,1970-01-01 00:00:00.000000199,Phone,0,South Zone,Central Zone
O00991,C0175,Business,2025-01-03 15:14:00,4,East,Ctr,High,1970-01-01 00:00:00.000000061,App,0,East Zone,Ctr
O00992,C0438,Retail,2024-03-08 15:23:00,4,Ctr,South,High,1970-01-01 00:00:00.000000054,Phone,0,Ctr,South Zone
O00993,C0440,Passenger,2025-06-07 23:31:00,24,EAST,north,High,1970-01-01 00:00:00.000000051,Phone,1,East Zone,North Zone
O00994,C0521,Retail,2025-11-19 06:39:00,1,SOUTH,SOUTH,High,1970-01-01 00:00:00.000000040,API,0,South Zone,South Zone
O00995,C0622,Passenger,2024-08-09 06:53:00,24,Central,West,Medium,1970-01-01 00:00:00.000000202,Phone,0,Central Zone,West Zone
O00996,C0238,Passenger,2025-04-26 06:19:00,4,Central,EAST,High,1970-01-01 00:00:00.000000052,App,1,Central Zone,East Zone
O00997,C0560,Retail,2025-04-12 08:14:00,4,South,West,Critical,1970-01-01 00:00:00.000000059,Web,0,South Zone,West Zone
O00998,C0169,Parcel,2024-11-25 01:26:00,6,North,South,Medium,1970-01-01 00:00:00.000000023,Phone,1,North Zone,South Zone
O00999,C0613,Retail,2024-06-30 10:26:00,24,RiverSide,SOUTH,High,1970-01-01 00:00:00.000000170,Web,1,Riverside,South Zone
O01000,C0576,Retail,2025-11-15 22:01:00,6,AIRPORT,WEST,Medium,1970-01-01 00:00:00.000000059,API,1,Airport,West Zone
O01001,C0413,Passenger,2025-08-05 11:49:00,12,WEST,Ctr,High,1970-01-01 00:00:00.000000078,Web,0,West Zone,Ctr
O01002,C0607,Business,2024-06-14 07:52:00,12,WEST,West,Medium,1970-01-01 00:00:00.000000109,Web,1,West Zone,West Zone
O01003,C0473,Passenger,2024-01-01 04:38:00,24,AIRPORT,WEST,Low,1970-01-01 00:00:00.000000060,Web,0,Airport,West Zone
O01004,C0056,Retail,2024-09-21 19:29:00,2,Central,Airport,High,1970-01-01 00:00:00.000000098,Web,0,Central Zone,Airport
O01005,C0104,Business,2025-05-01 17:35:00,12,RiverSide,SOUTH,High,1970-01-01 00:00:00.000000127,App,0,Riverside,South Zone
O01006,C0112,Parcel,2025-12-29 12:08:00,12,CENTRAL,East,High,1970-01-01 00:00:00.000000074,Phone,1,Central Zone,East Zone
O01007,C0556,Medical,2024-09-24 07:35:00,12,Riverside,RiverSide,Medium,1970-01-01 00:00:00.000000046,App,0,Riverside,Riverside
O01008,C0575,Parcel,2024-05-03 08:26:00,12,West,north,High,1970-01-01 00:00:00.000000076,App,0,West Zone,North Zone
O01009,C0545,Passenger,2024-06-01 04:33:00,4,EAST,Riverside,Medium,1970-01-01 00:00:00.000000167,Web,1,East Zone,Riverside
O01010,C0018,Business,2024-05-18 18:20:00,6,WEST,South,Low,1970-01-01 00:00:00.000000055,App,0,West Zone,South Zone
O01011,C0257,Business,2024-02-28 05:14:00,12,AIRPORT,SOUTH,Low,1970-01-01 00:00:00.000000103,App,1,Airport,South Zone
O01012,C0532,Retail,2025-03-08 05:05:00,1,Riverside,Ctr,Critical,1970-01-01 00:00:00.000000099,App,0,Riverside,Ctr
O01013,C0185,Passenger,2025-08-22 14:50:00,4,Ctr,north,Low,1970-01-01 00:00:00.000000076,Web,0,Ctr,North Zone
O01014,C0106,Medical,2025-02-22 08:56:00,1,South,Airport,Medium,1970-01-01 00:00:00.000000047,App,0,South Zone,Airport
O01015,C0226,Passenger,2025-08-06 21:14:00,6,RiverSide,Ctr,High,1970-01-01 00:00:00.000000040,Phone,0,Riverside,Ctr
O01016,C0407,Retail,2024-06-03 23:17:00,6,Airport,SOUTH,High,1970-01-01 00:00:00.000000076,App,0,Airport,South Zone
O01017,C0201,Retail,2025-12-30 13:06:00,6,CENTRAL,WEST,High,1970-01-01 00:00:00.000000030,Phone,0,Central Zone,West Zone
O01018,C0180,Parcel,2024-02-22 13:58:00,12,West,AIRPORT,Medium,1970-01-01 00:00:00.000000098,App,0,West Zone,Airport
O01019,C0626,Parcel,2024-04-16 00:57:00,4,West,EAST,High,1970-01-01 00:00:00.000000206,App,0,West Zone,East Zone
O01020,C0321,Retail,2024-10-23 02:18:00,2,Airport,South,High,1970-01-01 00:00:00.000000077,App,0,Airport,South Zone
O01021,C0625,Retail,2024-06-28 04:26:00,6,WEST,CENTRAL,High,1970-01-01 00:00:00.000000078,API,0,West Zone,Central Zone
O01022,C0061,Retail,2024-03-16 16:24:00,24,East,SOUTH,Medium,1970-01-01 00:00:00.000000043,Web,0,East Zone,South Zone
O01023,C0243,Parcel,2024-11-03 21:41:00,6,RiverSide,Ctr,Medium,1970-01-01 00:00:00.000000089,App,0,Riverside,Ctr
O01024,C0396,Passenger,2025-12-23 16:37:00,4,NORTH,WEST,Low,1970-01-01 00:00:00.000000129,App,0,North Zone,West Zone
O01025,C0390,Parcel,2024-04-29 14:15:00,6,WEST,North,Medium,1970-01-01 00:00:00.000000075,App,0,West Zone,North Zone
O01026,C0309,Business,2025-05-26 21:33:00,1,West,Ctr,High,1970-01-01 00:00:00.000000020,Phone,0,West Zone,Ctr
O01027,C0492,Parcel,2025-08-23 21:51:00,4,EAST,Central,Medium,1970-01-01 00:00:00.000000097,App,0,East Zone,Central Zone
O01028,C0373,Passenger,2025-01-13 16:35:00,4,SOUTH,South,Medium,1970-01-01 00:00:00.000000109,API,1,South Zone,South Zone
O01029,C0478,Retail,2024-07-16 13:04:00,1,EAST,NORTH,Medium,1970-01-01 00:00:00.000000087,App,0,East Zone,North Zone
O01030,C0279,Parcel,2025-08-29 08:36:00,6,Ctr,West,High,1970-01-01 00:00:00.000000186,Web,1,Ctr,West Zone
O01031,C0578,Business,2025-01-26 05:55:00,6,East,Central,Medium,1970-01-01 00:00:00.000000080,Web,0,East Zone,Central Zone
O01032,C0357,Passenger,2025-12-09 08:41:00,4,WEST,EAST,High,1970-01-01 00:00:00.000000074,Phone,0,West Zone,East Zone
O01033,C0234,Medical,2024-08-30 13:23:00,1,WEST,Central,Low,1970-01-01 00:00:00.000000011,Phone,1,West Zone,Central Zone
O01034,C0032,Business,2025-06-20 08:43:00,24,East,SOUTH,Medium,1970-01-01 00:00:00.000000009,Web,0,East Zone,South Zone
O01035,C0508,Business,2024-03-16 22:47:00,6,EAST,RiverSide,Low,1970-01-01 00:00:00.000000054,App,0,East Zone,Riverside
O01036,C0647,Medical,2024-02-28 19:43:00,4,CENTRAL,NORTH,Low,1970-01-01 00:00:00.000000066,App,1,Central Zone,North Zone
O01037,C0226,Passenger,2025-04-28 06:43:00,6,South,NORTH,High,1970-01-01 00:00:00.000000055,Web,0,South Zone,North Zone
O01038,C0141,Business,2024-12-01 00:28:00,6,West,SOUTH,Critical,1970-01-01 00:00:00.000000020,Phone,0,West Zone,South Zone
O01039,C0171,Passenger,2025-05-01 10:43:00,6,West,Riverside,Low,1970-01-01 00:00:00.000000084,App,1,West Zone,Riverside
O01040,C0290,Passenger,2025-12-27 20:56:00,4,AIRPORT,CENTRAL,Medium,1970-01-01 00:00:00.000000059,Web,1,Airport,Central Zone
O01041,C0551,Passenger,2024-07-03 14:20:00,4,South,West,Medium,1970-01-01 00:00:00.000000041,App,0,South Zone,West Zone
O01042,C0571,Passenger,2024-08-26 13:05:00,12,AIRPORT,EAST,Low,1970-01-01 00:00:00.000000054,Phone,0,Airport,East Zone
O01043,C0371,Retail,2024-07-31 17:26:00,12,CENTRAL,RiverSide,Medium,1970-01-01 00:00:00.000000093,Phone,1,Central Zone,Riverside
O01044,C0190,Retail,2025-02-14 04:57:00,12,AIRPORT,Riverside,Low,1970-01-01 00:00:00.000000070,App,1,Airport,Riverside
O01045,C0506,Parcel,2024-08-26 11:47:00,1,Ctr,AIRPORT,High,1970-01-01 00:00:00.000000053,Web,1,Ctr,Airport
O01046,C0591,Retail,2025-12-26 11:24:00,24,SOUTH,East,High,1970-01-01 00:00:00.000000169,Phone,0,South Zone,East Zone
O01047,C0121,Parcel,2025-11-10 15:49:00,4,West,RiverSide,High,1970-01-01 00:00:00.000000032,Phone,0,West Zone,Riverside
O01048,C0458,Medical,2025-01-08 04:14:00,12,Airport,AIRPORT,Medium,1970-01-01 00:00:00.000000160,Phone,1,Airport,Airport
O01049,C0527,Retail,2025-10-17 06:56:00,12,West,West,Medium,1970-01-01 00:00:00.000000069,App,0,West Zone,West Zone
O01050,C0363,Passenger,2024-09-29 03:02:00,6,CENTRAL,South,Medium,1970-01-01 00:00:00.000000073,API,0,Central Zone,South Zone
O01051,C0288,Retail,2025-06-06 04:56:00,4,Central,AIRPORT,Low,1970-01-01 00:00:00.000000074,Phone,0,Central Zone,Airport
O01052,C0429,Retail,2025-02-19 19:26:00,6,East,SOUTH,Low,1970-01-01 00:00:00.000000091,App,0,East Zone,South Zone
O01053,C0106,Passenger,2025-10-23 02:30:00,6,EAST,West,Low,1970-01-01 00:00:00.000000285,App,0,East Zone,West Zone
O01054,C0216,Retail,2025-08-19 14:21:00,4,South,Airport,Medium,1970-01-01 00:00:00.000000260,Web,0,South Zone,Airport
O01055,C0621,Parcel,2025-08-13 17:22:00,6,north,South,Medium,1970-01-01 00:00:00.000000033,Web,0,North Zone,South Zone
O01056,C0203,Retail,2024-12-19 22:48:00,4,EAST,AIRPORT,Medium,1970-01-01 00:00:00.000000111,Phone,1,East Zone,Airport
O01057,C0579,Passenger,2025-03-23 10:11:00,4,AIRPORT,north,Medium,1970-01-01 00:00:00.000000050,App,0,Airport,North Zone
O01058,C0215,Retail,2025-05-08 22:01:00,6,AIRPORT,WEST,Low,1970-01-01 00:00:00.000000179,App,0,Airport,West Zone
O01059,C0107,Business,2025-11-23 21:49:00,6,East,East,Medium,1970-01-01 00:00:00.000000019,App,0,East Zone,East Zone
O01060,C0277,Parcel,2024-06-13 12:23:00,2,West,north,Low,1970-01-01 00:00:00.000000103,Web,0,West Zone,North Zone
O01061,C0535,Retail,2024-04-29 20:49:00,2,Central,WEST,Medium,1970-01-01 00:00:00.000000013,App,0,Central Zone,West Zone
O01062,C0559,Medical,2024-10-26 17:41:00,4,East,Central,Medium,1970-01-01 00:00:00.000000128,App,1,East Zone,Central Zone
O01063,C0054,Retail,2024-07-27 20:15:00,12,East,Riverside,Medium,1970-01-01 00:00:00.000000047,App,1,East Zone,Riverside
O01064,C0095,Passenger,2025-12-22 18:49:00,12,CENTRAL,AIRPORT,Medium,1970-01-01 00:00:00.000000048,App,1,Central Zone,Airport
O01065,C0436,Parcel,2024-07-20 11:49:00,4,South,South,Medium,1970-01-01 00:00:00.000000035,Web,1,South Zone,South Zone
O01066,C0084,Business,2024-11-04 20:16:00,2,EAST,Airport,Low,1970-01-01 00:00:00.000000054,Phone,1,East Zone,Airport
O01067,C0304,Retail,2024-06-16 02:38:00,12,north,West,Low,1970-01-01 00:00:00.000000008,API,0,North Zone,West Zone
O01068,C0089,Passenger,2025-04-10 21:56:00,2,RiverSide,WEST,Low,1970-01-01 00:00:00.000000053,App,0,Riverside,West Zone
O01069,C0219,Passenger,2025-08-25 01:12:00,12,Central,north,High,1970-01-01 00:00:00.000000018,App,1,Central Zone,North Zone
O01070,C0335,Parcel,2024-01-16 19:34:00,24,East,NORTH,Low,1970-01-01 00:00:00.000000153,Phone,0,East Zone,North Zone
O01071,C0055,Retail,2025-02-26 23:35:00,12,South,EAST,Medium,1970-01-01 00:00:00.000000097,App,0,South Zone,East Zone
O01072,C0384,Passenger,2024-10-05 00:04:00,6,WEST,north,High,1970-01-01 00:00:00.000000172,App,0,West Zone,North Zone
O01073,C0047,Passenger,2024-01-05 05:05:00,6,Central,Airport,Medium,1970-01-01 00:00:00.000000034,App,0,Central Zone,Airport
O01074,C0499,Passenger,2025-12-13 07:00:00,2,Ctr,SOUTH,Low,1970-01-01 00:00:00.000000051,App,0,Ctr,South Zone
O01075,C0260,Passenger,2024-06-26 07:11:00,2,East,AIRPORT,High,1970-01-01 00:00:00.000000181,App,0,East Zone,Airport
O01076,C0035,Business,2024-09-28 22:50:00,6,SOUTH,AIRPORT,Critical,1970-01-01 00:00:00.000000046,App,0,South Zone,Airport
O01077,C0021,Retail,2024-08-30 00:01:00,4,North,Riverside,Low,1970-01-01 00:00:00.000000130,App,0,North Zone,Riverside
O01078,C0622,Parcel,2024-04-26 02:59:00,6,AIRPORT,Riverside,Low,1970-01-01 00:00:00.000000091,Web,1,Airport,Riverside
O01079,C0017,Passenger,2024-03-31 06:09:00,24,South,Riverside,Medium,1970-01-01 00:00:00.000000190,App,0,South Zone,Riverside
O01080,C0107,Passenger,2025-04-26 10:04:00,1,Ctr,North,High,1970-01-01 00:00:00.000000065,App,1,Ctr,North Zone
O01081,C0581,Medical,2025-06-18 11:20:00,2,West,Airport,Critical,1970-01-01 00:00:00.000000010,App,1,West Zone,Airport
O01082,C0530,Medical,2024-10-25 13:47:00,24,RiverSide,WEST,Medium,1970-01-01 00:00:00.000000043,Web,0,Riverside,West Zone
O01083,C0156,Retail,2025-05-05 08:21:00,12,EAST,South,Low,1970-01-01 00:00:00.000000029,Phone,0,East Zone,South Zone
O01084,C0416,Passenger,2024-02-26 02:16:00,4,Central,SOUTH,Medium,1970-01-01 00:00:00.000000064,App,0,Central Zone,South Zone
O01085,C0051,Medical,2024-06-15 08:05:00,6,CENTRAL,West,High,1970-01-01 00:00:00.000000150,App,0,Central Zone,West Zone
O01086,C0276,Passenger,2024-03-05 19:03:00,4,Airport,South,Low,1970-01-01 00:00:00.000000140,Phone,0,Airport,South Zone
O01087,C0248,Parcel,2025-12-14 08:08:00,1,Airport,WEST,Low,1970-01-01 00:00:00.000000116,Web,0,Airport,West Zone
O01088,C0444,Parcel,2024-12-02 10:32:00,6,north,WEST,Medium,1970-01-01 00:00:00.000000049,Web,1,North Zone,West Zone
O01089,C0035,Retail,2025-05-18 04:12:00,2,RiverSide,NORTH,Low,1970-01-01 00:00:00.000000007,Phone,0,Riverside,North Zone
O01090,C0414,Medical,2025-09-11 17:51:00,24,South,Airport,Critical,1970-01-01 00:00:00.000000058,App,0,South Zone,Airport
O01091,C0471,Business,2024-02-22 04:53:00,2,RiverSide,AIRPORT,Medium,1970-01-01 00:00:00.000000049,App,0,Riverside,Airport
O01092,C0482,Passenger,2025-12-10 13:24:00,6,north,EAST,Low,1970-01-01 00:00:00.000000097,Web,0,North Zone,East Zone
O01093,C0205,Retail,2024-10-29 22:01:00,12,Riverside,West,Low,1970-01-01 00:00:00.000000038,App,1,Riverside,West Zone
O01094,C0204,Parcel,2024-08-22 09:51:00,2,East,RiverSide,Medium,1970-01-01 00:00:00.000000208,Phone,0,East Zone,Riverside
O01095,C0612,Business,2024-03-14 15:06:00,6,South,AIRPORT,High,1970-01-01 00:00:00.000000023,Web,0,South Zone,Airport
O01096,C0036,Passenger,2024-03-08 18:09:00,4,North,AIRPORT,Medium,1970-01-01 00:00:00.000000163,App,0,North Zone,Airport
O01097,C0390,Retail,2024-07-14 22:28:00,12,Airport,north,Low,1970-01-01 00:00:00.000000059,App,0,Airport,North Zone
O01098,C0093,Retail,2025-04-24 07:39:00,2,North,Riverside,Low,1970-01-01 00:00:00.000000017,Web,0,North Zone,Riverside
O01099,C0302,Retail,2024-04-05 21:30:00,24,East,Ctr,Critical,1970-01-01 00:00:00.000000035,App,0,East Zone,Ctr
O01100,C0239,Business,2025-08-01 13:08:00,4,AIRPORT,East,High,1970-01-01 00:00:00.000000041,App,0,Airport,East Zone
O01101,C0023,Parcel,2024-01-14 06:59:00,6,RiverSide,north,Medium,1970-01-01 00:00:00.000000038,Phone,1,Riverside,North Zone
O01102,C0323,Passenger,2025-08-19 06:06:00,4,Airport,WEST,Medium,1970-01-01 00:00:00.000000081,API,1,Airport,West Zone
O01103,C0337,Passenger,2025-10-11 14:15:00,24,NORTH,EAST,Medium,1970-01-01 00:00:00.000000095,App,0,North Zone,East Zone
O01104,C0480,Parcel,2024-09-21 16:27:00,12,EAST,RiverSide,Low,1970-01-01 00:00:00.000000055,Web,0,East Zone,Riverside
O01105,C0239,Business,2025-06-18 17:21:00,12,East,WEST,Medium,1970-01-01 00:00:00.000000013,Phone,0,East Zone,West Zone
O01106,C0175,Business,2024-02-28 00:14:00,12,EAST,Ctr,Medium,1970-01-01 00:00:00.000000022,Web,0,East Zone,Ctr
O01107,C0182,Business,2024-01-25 07:32:00,12,Airport,Central,Medium,1970-01-01 00:00:00.000000282,App,0,Airport,Central Zone
O01108,C0235,Parcel,2024-10-24 06:40:00,4,NORTH,Central,Critical,1970-01-01 00:00:00.000000164,Web,0,North Zone,Central Zone
O01109,C0598,Business,2025-12-08 14:39:00,2,AIRPORT,Riverside,Low,1970-01-01 00:00:00.000000016,Phone,0,Airport,Riverside
O01110,C0232,Passenger,2024-07-15 05:13:00,1,South,Airport,Low,1970-01-01 00:00:00.000000082,App,0,South Zone,Airport
O01111,C0167,Retail,2024-11-14 21:57:00,6,SOUTH,north,Low,1970-01-01 00:00:00.000000018,App,1,South Zone,North Zone
O01112,C0301,Business,2024-09-24 04:10:00,2,East,WEST,Critical,1970-01-01 00:00:00.000000278,App,0,East Zone,West Zone
O01113,C0599,Passenger,2024-03-04 07:29:00,6,RiverSide,NORTH,High,1970-01-01 00:00:00.000000094,Web,0,Riverside,North Zone
O01114,C0278,Passenger,2024-12-13 22:45:00,1,Riverside,East,Medium,1970-01-01 00:00:00.000000094,App,0,Riverside,East Zone
O01115,C0492,Business,2025-11-28 22:50:00,1,West,Ctr,Medium,1970-01-01 00:00:00.000000063,Web,0,West Zone,Ctr
O01116,C0556,Medical,2024-11-13 12:20:00,6,East,WEST,Medium,1970-01-01 00:00:00.000000061,App,0,East Zone,West Zone
O01117,C0296,Parcel,2025-06-19 23:19:00,6,Airport,EAST,High,1970-01-01 00:00:00.000000059,App,0,Airport,East Zone
O01118,C0106,Passenger,2024-02-26 19:20:00,4,WEST,WEST,High,1970-01-01 00:00:00.000000065,App,0,West Zone,West Zone
O01119,C0627,Medical,2024-04-01 09:03:00,6,Ctr,North,Medium,1970-01-01 00:00:00.000000047,Phone,0,Ctr,North Zone
O01120,C0182,Medical,2024-11-28 16:15:00,2,South,West,Low,1970-01-01 00:00:00.000000062,App,0,South Zone,West Zone
O01121,C0078,Retail,2024-06-03 05:59:00,12,CENTRAL,SOUTH,High,1970-01-01 00:00:00.000000073,App,0,Central Zone,South Zone
O01122,C0390,Parcel,2025-10-06 07:29:00,12,SOUTH,Riverside,High,1970-01-01 00:00:00.000000131,App,0,South Zone,Riverside
O01123,C0274,Parcel,2024-01-31 06:20:00,24,South,West,High,1970-01-01 00:00:00.000000098,App,1,South Zone,West Zone
O01124,C0015,Business,2024-05-02 16:45:00,4,Riverside,South,High,1970-01-01 00:00:00.000000148,App,1,Riverside,South Zone
O01125,C0510,Parcel,2025-06-17 11:43:00,12,West,Central,Low,1970-01-01 00:00:00.000000047,Phone,0,West Zone,Central Zone
O01126,C0587,Parcel,2025-05-02 16:19:00,4,SOUTH,Central,Medium,1970-01-01 00:00:00.000000015,Web,0,South Zone,Central Zone
O01127,C0296,Retail,2024-03-17 03:42:00,1,Riverside,CENTRAL,Medium,1970-01-01 00:00:00.000000104,Web,1,Riverside,Central Zone
O01128,C0588,Passenger,2024-03-12 19:24:00,6,WEST,AIRPORT,Medium,1970-01-01 00:00:00.000000012,App,0,West Zone,Airport
O01129,C0292,Medical,2025-03-23 15:04:00,6,NORTH,Airport,Low,1970-01-01 00:00:00.000000139,App,0,North Zone,Airport
O01130,C0649,Business,2024-09-15 21:32:00,4,EAST,north,Low,1970-01-01 00:00:00.000000094,App,0,East Zone,North Zone
O01131,C0110,Medical,2024-08-15 14:20:00,4,AIRPORT,north,Low,1970-01-01 00:00:00.000000150,App,1,Airport,North Zone
O01132,C0588,Business,2025-05-03 22:26:00,2,South,RiverSide,Low,1970-01-01 00:00:00.000000081,App,0,South Zone,Riverside
O01133,C0318,Parcel,2025-12-23 11:34:00,24,EAST,WEST,Medium,1970-01-01 00:00:00.000000008,Phone,0,East Zone,West Zone
O01134,C0248,Retail,2025-04-02 23:59:00,4,CENTRAL,South,Low,1970-01-01 00:00:00.000000087,App,0,Central Zone,South Zone
O01135,C0505,Parcel,2024-11-18 19:03:00,4,West,West,High,1970-01-01 00:00:00.000000103,Web,0,West Zone,West Zone
O01136,C0529,Retail,2024-04-17 14:05:00,1,Ctr,NORTH,Low,1970-01-01 00:00:00.000000123,App,1,Ctr,North Zone
O01137,C0213,Passenger,2025-10-14 08:08:00,2,SOUTH,Central,Medium,1970-01-01 00:00:00.000000101,App,1,South Zone,Central Zone
O01138,C0409,Parcel,2024-02-08 17:08:00,2,AIRPORT,South,Medium,1970-01-01 00:00:00.000000041,App,0,Airport,South Zone
O01139,C0474,Medical,2024-03-05 14:43:00,6,EAST,EAST,Medium,1970-01-01 00:00:00.000000087,App,0,East Zone,East Zone
O01140,C0244,Passenger,2025-09-26 01:19:00,6,EAST,South,Low,1970-01-01 00:00:00.000000097,App,0,East Zone,South Zone
O01141,C0630,Business,2025-11-04 02:54:00,4,East,North,Low,1970-01-01 00:00:00.000000036,App,1,East Zone,North Zone
O01142,C0136,Retail,2025-11-07 10:27:00,24,EAST,West,High,1970-01-01 00:00:00.000000091,App,0,East Zone,West Zone
O01143,C0467,Retail,2025-06-16 02:09:00,2,RiverSide,East,Low,1970-01-01 00:00:00.000000217,Phone,0,Riverside,East Zone
O01144,C0571,Passenger,2025-02-07 22:06:00,4,Riverside,South,Medium,1970-01-01 00:00:00.000000017,App,1,Riverside,South Zone
O01145,C0548,Passenger,2024-02-22 01:18:00,24,East,NORTH,Medium,1970-01-01 00:00:00.000000301,App,0,East Zone,North Zone
O01146,C0118,Business,2025-11-17 04:33:00,6,South,EAST,High,1970-01-01 00:00:00.000000061,Phone,0,South Zone,East Zone
O01147,C0165,Retail,2024-04-19 22:04:00,2,SOUTH,South,Low,1970-01-01 00:00:00.000000149,App,0,South Zone,South Zone
O01148,C0606,Passenger,2024-11-19 05:52:00,24,Ctr,Riverside,Medium,1970-01-01 00:00:00.000000122,App,0,Ctr,Riverside
O01149,C0246,Business,2025-06-28 19:53:00,24,Riverside,AIRPORT,Low,1970-01-01 00:00:00.000000034,App,0,Riverside,Airport
O01150,C0270,Passenger,2025-02-20 05:15:00,1,north,West,Low,1970-01-01 00:00:00.000000144,Phone,0,North Zone,West Zone
O01151,C0100,Retail,2024-06-26 12:48:00,12,South,north,Medium,1970-01-01 00:00:00.000000094,App,0,South Zone,North Zone
O01152,C0247,Passenger,2025-03-12 22:21:00,24,Riverside,WEST,High,1970-01-01 00:00:00.000000192,App,0,Riverside,West Zone
O01153,C0004,Business,2025-01-06 03:57:00,2,Ctr,AIRPORT,High,1970-01-01 00:00:00.000000059,App,0,Ctr,Airport
O01154,C0588,Medical,2024-09-05 14:35:00,12,SOUTH,South,Low,1970-01-01 00:00:00.000000025,Phone,0,South Zone,South Zone
O01155,C0021,Parcel,2024-04-29 02:16:00,4,AIRPORT,East,Low,1970-01-01 00:00:00.000000056,Web,0,Airport,East Zone
O01156,C0430,Passenger,2025-01-30 15:14:00,12,South,WEST,Medium,1970-01-01 00:00:00.000000047,App,0,South Zone,West Zone
O01157,C0012,Parcel,2024-07-08 19:51:00,1,Riverside,East,High,1970-01-01 00:00:00.000000123,Web,0,Riverside,East Zone
O01158,C0075,Parcel,2024-10-22 14:25:00,24,NORTH,WEST,Medium,1970-01-01 00:00:00.000000040,Phone,0,North Zone,West Zone
O01159,C0069,Passenger,2024-07-25 23:50:00,24,WEST,NORTH,Low,1970-01-01 00:00:00.000000047,Phone,1,West Zone,North Zone
O01160,C0548,Parcel,2024-05-12 23:12:00,4,Riverside,Airport,High,1970-01-01 00:00:00.000000171,App,0,Riverside,Airport
O01161,C0359,Passenger,2025-05-17 03:55:00,4,Riverside,North,High,1970-01-01 00:00:00.000000032,App,0,Riverside,North Zone
O01162,C0261,Passenger,2025-06-09 10:51:00,2,RiverSide,EAST,Medium,1970-01-01 00:00:00.000000089,API,0,Riverside,East Zone
O01163,C0399,Parcel,2024-09-10 00:16:00,4,North,EAST,Low,1970-01-01 00:00:00.000000013,App,1,North Zone,East Zone
O01164,C0530,Parcel,2025-06-09 15:52:00,4,RiverSide,West,High,1970-01-01 00:00:00.000000197,App,0,Riverside,West Zone
O01165,C0478,Passenger,2025-12-13 04:54:00,6,EAST,WEST,Low,1970-01-01 00:00:00.000000118,Phone,0,East Zone,West Zone
O01166,C0053,Parcel,2025-09-22 10:20:00,4,West,north,Medium,1970-01-01 00:00:00.000000057,Web,1,West Zone,North Zone
O01167,C0336,Parcel,2024-06-25 23:47:00,6,Central,East,Low,1970-01-01 00:00:00.000000103,App,0,Central Zone,East Zone
O01168,C0575,Passenger,2024-12-15 21:12:00,12,AIRPORT,CENTRAL,Medium,1970-01-01 00:00:00.000000030,Web,1,Airport,Central Zone
O01169,C0158,Parcel,2025-11-06 13:03:00,4,Airport,EAST,Medium,1970-01-01 00:00:00.000000145,Web,0,Airport,East Zone
O01170,C0321,Passenger,2024-01-01 07:36:00,6,Ctr,West,Low,1970-01-01 00:00:00.000000104,Web,0,Ctr,West Zone
O01171,C0508,Passenger,2024-12-18 00:50:00,6,RiverSide,Ctr,Medium,1970-01-01 00:00:00.000000052,Web,0,Riverside,Ctr
O01172,C0383,Medical,2024-09-17 19:02:00,4,North,RiverSide,Medium,1970-01-01 00:00:00.000000111,Phone,0,North Zone,Riverside
O01173,C0194,Passenger,2024-02-08 10:14:00,6,NORTH,AIRPORT,Medium,1970-01-01 00:00:00.000000041,Phone,0,North Zone,Airport
O01174,C0605,Passenger,2024-11-21 08:23:00,6,RiverSide,Airport,Critical,1970-01-01 00:00:00.000000104,Web,0,Riverside,Airport
O01175,C0623,Retail,2024-11-04 11:39:00,24,WEST,Airport,Low,1970-01-01 00:00:00.000000063,Web,0,West Zone,Airport
O01176,C0461,Parcel,2024-12-27 12:24:00,6,north,RiverSide,High,1970-01-01 00:00:00.000000093,App,1,North Zone,Riverside
O01177,C0611,Parcel,2024-10-17 03:14:00,12,Ctr,South,High,1970-01-01 00:00:00.000000063,App,0,Ctr,South Zone
O01178,C0362,Medical,2024-01-13 21:26:00,4,West,Riverside,Critical,1970-01-01 00:00:00.000000002,Web,0,West Zone,Riverside
O01179,C0207,Passenger,2025-10-13 18:48:00,6,RiverSide,CENTRAL,High,1970-01-01 00:00:00.000000064,App,0,Riverside,Central Zone
O01180,C0197,Passenger,2024-09-07 20:51:00,2,Airport,CENTRAL,High,1970-01-01 00:00:00.000000109,Web,1,Airport,Central Zone
O01181,C0346,Retail,2024-02-23 23:10:00,6,West,EAST,High,1970-01-01 00:00:00.000000095,App,0,West Zone,East Zone
