delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,dispatch_time_year,dispatch_time_month,dispatch_time_week,dispatch_time_day,dispatch_time_day_name,dispatch_time_hour,customer_id,delivery_time_hours,is_missing_driver,is_missing_zone,is_missing_delivery_time,negative_delivery_time_flag,same_minute_delivery_flag,delivery_time_outlier_flag,delivery_time_zscore,delivery_time_z_outlier_flag,order_weekday,order_month,late_delivery_flag,high_value_order_flag,is_unfulfilled,delivered_flag,driver_delivery_count,zone_volume,fulfillment_rate,driver_utilization
DL00579,O00168,D103,V115,H03,2025-06-11 06:05:00,2025-06-11 21:51:41.279934,delayed,14.98,1,0,1970-01-01 00:00:00.000000003,8.97,2025,6,24,11,Wednesday,6,C0464,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00580,O00063,D026,V066,H04,2025-07-13 06:28:00,2025-07-13 16:43:18.243380,ontime,15.1,1,0,1970-01-01 00:00:00.000000004,17.2,2025,7,28,13,Sunday,6,C0168,,0,1,1,0,0,0,,0,,,0,0,0,1,11,,,11
DL00581,O00995,D139,V062,H01,2024-08-09 08:49:00,2024-08-10 09:03:16.605517,ontime,12.14,4,0,1970-01-01 00:00:00.000000003,16.92,2024,8,32,9,Friday,8,C0622,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00582,O00765,D024,V091,H05,2024-07-13 04:34:00,2024-07-14 00:33:48.023452,failed,19.38,2,0,1970-01-01 00:00:00.000000002,22.61,2024,7,28,13,Saturday,4,C0187,,0,1,1,0,0,0,,0,,,0,0,1,0,8,,,8
DL00583,O00064,D015,V098,H01,2025-10-14 08:48:00,2025-10-14 21:55:17.220317,ontime,14.6,1,0,1970-01-01 00:00:00.000000004,6.16,2025,10,42,14,Tuesday,8,C0346,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00584,O00588,D043,V103,H05,2024-06-03 13:36:00,2024-06-03 14:45:41.100373,ontime,23.9,1,0,1970-01-01 00:00:00.000000003,12.24,2024,6,23,3,Monday,13,C0515,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00585,O00132,D149,V049,H01,2025-01-22 10:55:00,2025-01-22 23:42:49.491594,delayed,1.2,1,0,1970-01-01 00:00:00.000000003,10.18,2025,1,4,22,Wednesday,10,C0224,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00586,O01037,D076,V114,H03,2025-04-28 07:18:00,2025-04-28 14:44:30.163250,ontime,15.54,0,0,1970-01-01 00:00:00.000000003,12.03,2025,4,18,28,Monday,7,C0226,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00587,O00182,D166,V009,H01,2024-01-12 10:05:00,2024-01-12 12:52:41.364362,ontime,4.98,1,0,1970-01-01 00:00:00.000000004,3.57,2024,1,2,12,Friday,10,C0258,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00588,O00896,D131,V026,H06,2024-06-29 21:53:00,2024-06-30 14:00:23.479208,failed,10.09,1,0,1970-01-01 00:00:00.000000003,11.57,2024,6,26,29,Saturday,21,C0145,,0,1,1,0,0,0,,0,,,0,0,1,0,9,,,9
DL00589,O00940,D141,V102,H01,2025-10-26 07:53:00,2025-10-26 22:11:25.201566,delayed,21.39,1,0,1970-01-01 00:00:00.000000001,16.86,2025,10,43,26,Sunday,7,C0575,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00590,O00229,D112,V017,H07,2024-08-31 05:34:00,2024-08-31 21:45:46.740651,delayed,7.56,4,0,1970-01-01 00:00:00.000000003,12.03,2024,8,35,31,Saturday,5,C0335,,0,1,1,0,0,0,,0,,,0,0,0,1,2,,,2
DL00591,O00792,D087,V057,H01,2025-02-02 07:06:00,2025-02-02 11:27:14.267375,ontime,11.26,1,0,1970-01-01 00:00:00.000000003,8.22,2025,2,5,2,Sunday,7,C0173,,0,1,1,0,0,0,,0,,,0,0,0,1,12,,,12
DL00592,O00526,D146,V001,H04,2024-01-19 17:17:00,2024-01-19 20:32:43.768544,ontime,17.21,2,0,1970-01-01 00:00:00.000000004,20.05,2024,1,3,19,Friday,17,C0630,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00593,O01174,D110,V058,H03,2024-11-21 09:11:00,2024-11-21 16:20:12.976159,ontime,10.76,3,0,1970-01-01 00:00:00.000000005,11.92,2024,11,47,21,Thursday,9,C0605,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00594,O00267,D045,V064,H05,2024-01-16 23:13:00,2024-01-17 04:42:18.432187,ontime,32.25,0,0,1970-01-01 00:00:00.000000004,20.99,2024,1,3,16,Tuesday,23,C0256,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00595,O01243,D139,V021,H01,2025-09-10 11:13:00,2025-09-10 20:20:03.690027,ontime,9.13,2,0,1970-01-01 00:00:00.000000004,13.68,2025,9,37,10,Wednesday,11,C0428,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00596,O00427,D102,V065,H06,2025-06-21 23:24:00,2025-06-21 21:57:52.381021,ontime,16.37,0,0,1970-01-01 00:00:00.000000004,8.58,2025,6,25,21,Saturday,23,C0151,,0,1,1,0,0,0,,0,,,0,0,0,1,13,,,13
DL00597,O00428,D049,V043,H07,2024-03-31 06:54:00,2024-03-31 06:32:00.000000,ontime,1.2,0,0,1970-01-01 00:00:00.000000004,3.74,2024,3,13,31,Sunday,6,C0275,,0,1,1,0,0,0,,0,,,0,0,0,1,10,,,10
DL00598,O00753,D056,V032,H02,2025-01-18 05:04:00,2025-01-18 06:33:32.191118,ontime,40.68,1,0,1970-01-01 00:00:00.000000004,18.96,2025,1,3,18,Saturday,5,C0369,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00599,O01150,D133,V112,H01,2025-02-20 06:18:00,2025-02-20 07:36:40.669805,ontime,7.34,0,0,1970-01-01 00:00:00.000000005,4.99,2025,2,8,20,Thursday,6,C0270,,0,1,1,0,0,0,,0,,,0,0,0,1,12,,,12
DL00600,O01099,D039,V114,H07,2024-04-05 23:46:00,2024-04-06 23:09:46.318144,ontime,10.4,1,0,1970-01-01 00:00:00.000000003,11.24,2024,4,14,5,Friday,23,C0302,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00601,O00538,D166,V091,H08,2025-04-05 17:41:00,2025-04-05 16:25:34.808924,ontime,8.52,1,0,1970-01-01 00:00:00.000000003,10.47,2025,4,14,5,Saturday,17,C0377,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00602,O00318,D157,V009,H03,2024-08-17 01:09:00,2024-08-17 11:45:54.685050,delayed,7.02,1,1,1970-01-01 00:00:00.000000002,11.51,2024,8,33,17,Saturday,1,C0009,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00603,O00194,D069,V082,H05,2024-03-16 09:13:00,2024-03-16 08:57:07.960316,ontime,15.77,2,0,1970-01-01 00:00:00.000000004,17.07,2024,3,11,16,Saturday,9,C0191,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00604,O00294,D064,V111,H07,2025-01-05 17:44:00,2025-01-05 19:37:29.599098,ontime,20.21,1,0,1970-01-01 00:00:00.000000004,17.56,2025,1,1,5,Sunday,17,C0486,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00605,O00200,D093,V052,H02,2024-01-26 11:06:00,2024-01-26 15:50:01.016683,ontime,17.8,0,0,1970-01-01 00:00:00.000000004,9.58,2024,1,4,26,Friday,11,C0060,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00606,O00012,D075,V112,H04,2024-01-16 13:32:00,2024-01-16 23:32:34.302064,ontime,13.39,0,0,1970-01-01 00:00:00.000000004,13.11,2024,1,3,16,Tuesday,13,C0567,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00607,O00473,D119,V059,H01,2024-09-11 14:41:00,2024-09-11 13:15:00.000000,ontime,1.35,0,0,1970-01-01 00:00:00.000000004,7.33,2024,9,37,11,Wednesday,14,C0266,,0,1,1,0,0,0,,0,,,0,0,0,1,12,,,12
DL00608,O00357,D143,V042,H01,2024-12-28 16:27:00,2024-12-28 16:28:21.233113,ontime,9.33,2,0,1970-01-01 00:00:00.000000004,8.18,2024,12,52,28,Saturday,16,C0608,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00609,O00934,D062,V053,H01,2024-06-29 06:33:00,2024-06-29 22:14:24.213135,failed,17.27,3,0,1970-01-01 00:00:00.000000002,9.71,2024,6,26,29,Saturday,6,C0437,,0,1,1,0,0,0,,0,,,0,0,1,0,3,,,3
DL00610,O00259,D055,V050,H05,2025-09-09 11:34:00,2025-09-10 11:09:42.800177,ontime,20.47,2,0,1970-01-01 00:00:00.000000005,11.93,2025,9,37,9,Tuesday,11,C0122,,0,1,1,0,0,0,,0,,,0,0,0,1,10,,,10
DL00611,O00243,D117,V020,H05,2024-03-08 05:50:00,2024-03-08 09:35:20.717227,ontime,12.23,1,0,1970-01-01 00:00:00.000000003,12.18,2024,3,10,8,Friday,5,C0153,,0,1,1,0,0,0,,0,,,0,0,0,1,10,,,10
DL00612,O00327,D166,V022,H07,2024-12-05 03:28:00,2024-12-05 03:46:56.748222,ontime,8.47,1,0,1970-01-01 00:00:00.000000004,13.57,2024,12,49,5,Thursday,3,C0435,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00613,O00361,D102,V020,H04,2024-01-16 11:16:00,2024-01-16 10:11:31.409394,ontime,14.31,2,0,1970-01-01 00:00:00.000000004,15.26,2024,1,3,16,Tuesday,11,C0345,,0,1,1,0,0,0,,0,,,0,0,0,1,13,,,13
DL00614,O00179,D087,V104,H03,2024-07-25 18:39:00,2024-07-26 05:26:49.966486,ontime,12.03,4,0,1970-01-01 00:00:00.000000003,10.54,2024,7,30,25,Thursday,18,C0343,,0,1,1,0,0,0,,0,,,0,0,0,1,12,,,12
DL00615,O00627,D074,V069,H08,2025-04-22 20:08:00,2025-04-23 12:23:08.535650,delayed,7.97,2,0,,13.12,2025,4,17,22,Tuesday,20,C0114,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00616,O01068,D041,V081,H08,2025-04-10 22:22:00,2025-04-11 05:25:01.394964,delayed,13.75,0,0,1970-01-01 00:00:00.000000002,14.94,2025,4,15,10,Thursday,22,C0089,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00617,O01023,D030,V045,H04,2024-11-04 00:22:00,2024-11-04 03:37:02.503074,ontime,13.63,0,0,1970-01-01 00:00:00.000000004,8.71,2024,11,45,4,Monday,0,C0243,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00618,O01159,D046,V024,H06,2024-07-26 02:15:00,2024-07-26 23:53:29.739470,ontime,14.66,2,0,1970-01-01 00:00:00.000000004,9.48,2024,7,30,26,Friday,2,C0069,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00619,O00589,D146,V070,H08,2024-05-23 06:26:00,2024-05-24 04:08:02.677492,failed,9.01,0,0,1970-01-01 00:00:00.000000003,9.46,2024,5,21,23,Thursday,6,C0344,,0,1,1,0,0,0,,0,,,0,0,1,0,8,,,8
DL00620,O00642,D117,V098,H04,2024-06-28 03:31:00,2024-06-28 06:36:27.337495,ontime,11.79,0,0,1970-01-01 00:00:00.000000005,14.82,2024,6,26,28,Friday,3,C0329,,0,1,1,0,0,0,,0,,,0,0,0,1,10,,,10
DL00621,O00838,D044,V110,H07,2025-01-25 00:38:00,2025-01-25 03:06:47.098821,ontime,7.52,1,0,1970-01-01 00:00:00.000000005,14.56,2025,1,4,25,Saturday,0,C0549,,0,1,1,0,0,0,,0,,,0,0,0,1,3,,,3
DL00622,O00939,D036,V097,H04,2025-01-24 02:51:00,2025-01-24 11:54:04.114992,ontime,12.19,1,0,1970-01-01 00:00:00.000000005,10.0,2025,1,4,24,Friday,2,C0085,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00623,O00751,D166,V120,H03,2024-06-26 03:25:00,2024-06-26 07:03:25.132007,ontime,9.76,2,0,1970-01-01 00:00:00.000000003,11.28,2024,6,26,26,Wednesday,3,C0282,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00624,O00486,D110,V098,H02,2024-08-12 17:01:00,2024-08-12 18:38:04.590348,ontime,19.21,0,0,,15.84,2024,8,33,12,Monday,17,C0316,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00625,O00980,D098,V022,H04,2024-11-25 23:32:00,2024-11-26 15:30:09.084958,delayed,19.05,1,1,1970-01-01 00:00:00.000000001,20.54,2024,11,48,25,Monday,23,C0545,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00626,O00088,D082,V085,H05,2024-06-14 11:04:00,2024-06-15 12:38:34.881047,ontime,18.51,1,0,1970-01-01 00:00:00.000000004,17.13,2024,6,24,14,Friday,11,C0157,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00627,O00695,D142,V108,H06,2024-03-19 10:09:00,2024-03-19 13:51:55.023221,ontime,10.41,0,0,1970-01-01 00:00:00.000000004,17.46,2024,3,12,19,Tuesday,10,C0006,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00628,O00166,D115,V095,H03,2025-05-30 18:43:00,2025-05-31 00:40:46.569082,delayed,10.81,1,0,1970-01-01 00:00:00.000000004,11.58,2025,5,22,30,Friday,18,C0517,,0,1,1,0,0,0,,0,,,0,0,0,1,3,,,3
DL00629,O00987,D057,V031,H08,2024-05-23 08:59:00,2024-05-24 06:48:42.857665,ontime,14.0,1,0,1970-01-01 00:00:00.000000003,7.1,2024,5,21,23,Thursday,8,C0612,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00630,O00342,D153,V004,H08,2025-11-13 00:22:00,2025-11-13 04:27:35.276518,ontime,13.33,0,0,1970-01-01 00:00:00.000000003,5.52,2025,11,46,13,Thursday,0,C0643,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00631,O01083,D124,V090,H01,2025-05-05 10:46:00,2025-05-06 00:19:38.465562,delayed,13.35,1,0,1970-01-01 00:00:00.000000002,10.41,2025,5,19,5,Monday,10,C0156,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00632,O00498,D076,V084,H07,2024-10-28 08:11:00,2024-10-28 19:29:17.658601,delayed,13.26,0,0,1970-01-01 00:00:00.000000001,14.75,2024,10,44,28,Monday,8,C0081,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00633,O00272,D127,V047,H05,2024-12-11 06:48:00,2024-12-12 05:20:32.062021,ontime,11.86,2,0,1970-01-01 00:00:00.000000004,13.31,2024,12,50,11,Wednesday,6,C0647,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00634,O00245,D077,V032,H02,2025-08-08 19:33:00,2025-08-09 05:46:51.012604,delayed,11.96,1,0,1970-01-01 00:00:00.000000002,9.41,2025,8,32,8,Friday,19,C0096,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00635,O00516,D053,V062,H06,2024-06-08 22:52:00,2024-06-09 07:32:45.394984,failed,13.35,1,0,1970-01-01 00:00:00.000000003,14.1,2024,6,23,8,Saturday,22,C0473,,0,1,1,0,0,0,,0,,,0,0,1,0,7,,,7
DL00636,O00880,D054,V104,H04,2024-08-24 19:54:00,2024-08-25 19:15:28.926324,ontime,10.04,2,0,1970-01-01 00:00:00.000000003,13.35,2024,8,34,24,Saturday,19,C0020,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00637,O01069,D011,V046,H08,2025-08-25 03:45:00,2025-08-25 12:09:57.353857,ontime,7.12,0,0,1970-01-01 00:00:00.000000003,8.9,2025,8,35,25,Monday,3,C0219,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00638,O00749,D091,V045,H05,2025-08-14 20:13:00,2025-08-15 07:31:38.980161,delayed,14.19,0,0,1970-01-01 00:00:00.000000004,10.35,2025,8,33,14,Thursday,20,C0196,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00639,O00090,D053,V073,H07,2024-10-23 06:26:00,2024-10-23 09:29:56.105722,ontime,9.72,0,0,1970-01-01 00:00:00.000000004,16.68,2024,10,43,23,Wednesday,6,C0490,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00640,O00840,D119,V093,H08,2024-03-28 19:02:00,2024-03-28 22:58:27.534852,ontime,11.78,2,0,1970-01-01 00:00:00.000000005,10.44,2024,3,13,28,Thursday,19,C0358,,0,1,1,0,0,0,,0,,,0,0,0,1,12,,,12
DL00641,O00955,D092,V010,H01,2025-01-04 17:23:00,2025-01-05 10:38:24.537371,failed,10.48,0,0,1970-01-01 00:00:00.000000002,13.58,2025,1,1,4,Saturday,17,C0163,,0,1,1,0,0,0,,0,,,0,0,1,0,5,,,5
DL00642,O00212,D153,V024,H07,2025-01-04 23:50:00,2025-01-05 03:23:43.873352,ontime,20.42,1,0,1970-01-01 00:00:00.000000004,14.05,2025,1,1,4,Saturday,23,C0121,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00643,O00926,D114,V047,H02,2024-07-03 02:35:00,2024-07-03 14:53:51.446255,ontime,13.71,2,0,1970-01-01 00:00:00.000000004,15.88,2024,7,27,3,Wednesday,2,C0322,,0,1,1,0,0,0,,0,,,0,0,0,1,3,,,3
DL00644,O00585,D097,V119,H01,2025-02-25 14:04:00,2025-02-26 01:40:11.748100,failed,6.36,0,0,1970-01-01 00:00:00.000000003,13.31,2025,2,9,25,Tuesday,14,C0160,,0,1,1,0,0,0,,0,,,0,0,1,0,7,,,7
DL00645,O00158,D129,V090,H02,2024-07-11 17:47:00,2024-07-12 22:44:12.693757,failed,6.06,2,0,1970-01-01 00:00:00.000000002,13.29,2024,7,28,11,Thursday,17,C0620,,0,1,1,0,0,0,,0,,,0,0,1,0,9,,,9
DL00646,O00707,D023,V100,H06,2024-11-10 06:33:00,2024-11-10 10:57:20.611848,ontime,8.31,0,0,1970-01-01 00:00:00.000000004,4.79,2024,11,45,10,Sunday,6,C0156,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00647,O00550,D067,V001,H02,2025-01-19 02:17:00,2025-01-19 23:38:11.164766,ontime,8.7,1,0,1970-01-01 00:00:00.000000004,10.41,2025,1,3,19,Sunday,2,C0502,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00648,O00551,D143,V045,H02,2024-06-16 13:01:00,2024-06-16 16:08:30.294842,ontime,9.21,0,0,1970-01-01 00:00:00.000000004,14.38,2024,6,24,16,Sunday,13,C0317,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00649,O00110,D075,V073,H01,2024-08-23 13:10:00,2024-08-23 14:46:36.192013,ontime,9.4,1,0,1970-01-01 00:00:00.000000005,12.55,2024,8,34,23,Friday,13,C0446,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00650,O00106,D097,V035,H01,2025-11-29 06:15:00,2025-11-29 11:03:53.803798,ontime,8.16,0,0,1970-01-01 00:00:00.000000004,11.01,2025,11,48,29,Saturday,6,C0065,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00651,O00107,D090,V022,H04,2024-11-14 01:39:00,2024-11-14 11:26:39.070895,delayed,6.01,1,0,1970-01-01 00:00:00.000000003,9.58,2024,11,46,14,Thursday,1,C0205,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00652,O00928,D129,V028,H07,2024-02-28 14:26:00,2024-02-29 12:02:52.158985,ontime,14.7,1,0,1970-01-01 00:00:00.000000003,7.18,2024,2,9,28,Wednesday,14,C0231,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00653,O00076,D043,V096,H04,2025-12-25 05:43:00,2025-12-25 15:29:42.609869,delayed,12.43,3,0,1970-01-01 00:00:00.000000002,13.03,2025,12,52,25,Thursday,5,C0075,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00654,O00897,D078,V057,H04,2025-09-21 21:38:00,,failed,17.42,0,0,1970-01-01 00:00:00.000000002,13.13,2025,9,38,21,Sunday,21,C0434,,0,1,1,0,0,0,,0,,,0,0,1,0,6,,,6
DL00655,O01222,D156,V042,H08,2025-09-10 03:29:00,2025-09-10 12:38:01.772929,ontime,12.34,1,0,1970-01-01 00:00:00.000000004,3.15,2025,9,37,10,Wednesday,3,C0361,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00656,O00747,D134,V089,H03,2025-08-05 09:12:00,2025-08-05 09:00:15.156688,ontime,15.27,0,0,,12.29,2025,8,32,5,Tuesday,9,C0264,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00657,O00674,D145,V072,H01,2025-08-11 17:47:00,2025-08-12 09:13:33.120017,failed,14.98,2,0,1970-01-01 00:00:00.000000001,17.49,2025,8,33,11,Monday,17,C0235,,0,1,1,0,0,0,,0,,,0,0,1,0,4,,,4
DL00658,O01123,D001,V073,H04,2024-01-31 07:38:00,2024-02-01 18:27:27.869371,failed,6.23,1,0,1970-01-01 00:00:00.000000004,6.01,2024,1,5,31,Wednesday,7,C0274,,0,1,1,0,0,0,,0,,,0,0,1,0,6,,,6
DL00659,O00308,D046,V082,H02,2025-03-28 16:40:00,2025-03-29 03:35:29.941238,ontime,34.92,2,0,1970-01-01 00:00:00.000000004,16.73,2025,3,13,28,Friday,16,C0458,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00660,O00016,D008,V001,H02,2025-07-29 13:52:00,2025-07-29 17:01:03.042495,ontime,16.1,2,0,1970-01-01 00:00:00.000000003,14.03,2025,7,31,29,Tuesday,13,C0022,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00661,O01038,D145,V067,H03,2024-12-01 01:45:00,2024-12-01 06:12:25.970798,ontime,19.41,2,0,1970-01-01 00:00:00.000000004,17.61,2024,12,48,1,Sunday,1,C0141,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00662,O00365,D118,V013,H03,2024-01-11 13:00:00,2024-01-11 14:14:42.407650,ontime,21.14,0,0,1970-01-01 00:00:00.000000004,16.89,2024,1,2,11,Thursday,13,C0237,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00663,O00865,D017,V070,H03,2024-03-22 01:14:00,2024-03-22 04:15:39.503337,ontime,15.24,1,0,1970-01-01 00:00:00.000000003,16.61,2024,3,12,22,Friday,1,C0597,,0,1,1,0,0,0,,0,,,0,0,0,1,10,,,10
DL00664,O00430,D152,V027,H07,2025-01-15 03:49:00,2025-01-15 20:16:09.639972,failed,20.64,1,1,1970-01-01 00:00:00.000000003,25.46,2025,1,3,15,Wednesday,3,C0029,,0,1,1,0,0,0,,0,,,0,0,1,0,3,,,3
DL00665,O00268,D124,V100,H03,2024-01-29 08:37:00,2024-01-29 12:14:11.321423,delayed,20.03,3,1,1970-01-01 00:00:00.000000002,15.01,2024,1,5,29,Monday,8,C0475,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00666,O00350,D055,V066,H05,2024-11-20 04:37:00,2024-11-20 06:18:52.302593,ontime,5.38,0,0,1970-01-01 00:00:00.000000004,10.56,2024,11,47,20,Wednesday,4,C0197,,0,1,1,0,0,0,,0,,,0,0,0,1,10,,,10
DL00667,O01088,D049,V087,H08,2024-12-02 12:50:00,2024-12-02 16:12:08.912167,ontime,9.91,1,0,1970-01-01 00:00:00.000000004,13.21,2024,12,49,2,Monday,12,C0444,,0,1,1,0,0,0,,0,,,0,0,0,1,10,,,10
DL00668,O01140,D107,V018,H05,2025-09-26 01:35:00,2025-09-26 08:09:15.372043,ontime,19.54,0,0,1970-01-01 00:00:00.000000004,16.84,2025,9,39,26,Friday,1,C0244,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00669,O01235,D039,V001,H08,2025-06-01 03:54:00,2025-06-01 01:41:07.882075,ontime,15.65,0,0,1970-01-01 00:00:00.000000003,12.4,2025,6,22,1,Sunday,3,C0636,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00670,O01248,D098,V006,H04,2024-08-30 19:26:00,2024-08-31 15:46:01.398224,ontime,11.65,1,0,1970-01-01 00:00:00.000000004,17.56,2024,8,35,30,Friday,19,C0517,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00671,O00005,D054,V073,H03,2025-02-17 20:23:00,2025-02-18 08:05:00.047082,ontime,16.01,1,0,1970-01-01 00:00:00.000000004,13.53,2025,2,8,17,Monday,20,C0558,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00672,O00017,D108,V030,H02,2025-05-27 11:38:00,2025-05-28 08:21:51.612170,ontime,35.33,5,0,1970-01-01 00:00:00.000000004,19.77,2025,5,22,27,Tuesday,11,C0499,,0,1,1,0,0,0,,0,,,0,0,0,1,11,,,11
DL00673,O00651,D125,V047,H03,2024-09-29 10:51:00,2024-09-29 14:22:58.189576,ontime,13.26,0,0,1970-01-01 00:00:00.000000004,11.92,2024,9,39,29,Sunday,10,C0345,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00674,O00456,D005,V078,H01,2024-01-16 04:57:00,2024-01-16 07:20:04.951071,ontime,12.96,1,0,1970-01-01 00:00:00.000000004,8.1,2024,1,3,16,Tuesday,4,C0124,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00675,O00436,D120,V008,H07,2025-01-29 18:44:00,2025-01-29 18:32:00.000000,ontime,23.3,3,0,1970-01-01 00:00:00.000000003,13.77,2025,1,5,29,Wednesday,18,C0218,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00676,O00515,D033,V027,H05,2024-02-03 12:39:00,2024-02-03 16:14:23.609063,ontime,3.67,1,0,1970-01-01 00:00:00.000000003,10.33,2024,2,5,3,Saturday,12,C0578,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00677,O00528,D001,V036,H03,2024-10-13 11:51:00,2024-10-13 21:30:51.369530,ontime,18.36,2,0,1970-01-01 00:00:00.000000003,10.56,2024,10,41,13,Sunday,11,C0152,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00678,O00441,D133,V119,H07,2025-04-01 12:54:00,2025-04-01 23:37:24.658614,ontime,8.13,0,0,1970-01-01 00:00:00.000000004,6.46,2025,4,14,1,Tuesday,12,C0509,,0,1,1,0,0,0,,0,,,0,0,0,1,12,,,12
DL00679,O01122,D008,V098,H04,2025-10-06 07:57:00,2025-10-07 02:15:06.169683,delayed,1.2,2,0,1970-01-01 00:00:00.000000002,12.25,2025,10,41,6,Monday,7,C0390,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00680,O01148,D064,V056,H04,2024-11-19 06:45:00,2024-11-20 06:09:27.821347,ontime,12.17,0,0,1970-01-01 00:00:00.000000004,8.14,2024,11,47,19,Tuesday,6,C0606,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00681,O01197,D046,V033,H01,2024-01-27 02:16:00,2024-01-28 05:15:53.195121,delayed,13.28,0,0,1970-01-01 00:00:00.000000001,18.74,2024,1,4,27,Saturday,2,C0359,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00682,O00264,D039,V004,H08,2025-08-12 12:49:00,2025-08-12 18:08:01.672514,ontime,11.86,0,0,1970-01-01 00:00:00.000000005,14.2,2025,8,33,12,Tuesday,12,C0633,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
